구,동,연령별,계,한국인,등록외국인,
송파구,잠실2동,55~59세,2240,2234,6,
송파구,잠실2동,60~64세,1490,1485,5,
송파구,잠실2동,65~69세,1406,1403,3,
송파구,잠실2동,70~74세,1106,1104,2,
송파구,잠실2동,75~79세,821,821,-,
송파구,잠실2동,80~84세,510,509,1,
송파구,잠실2동,85~89세,219,219,-,
송파구,잠실2동,90~94세,65,65,-,
송파구,잠실2동,95~99세,17,17,-,
송파구,잠실2동,100세 이상,1,1,-,
송파구,잠실3동,합계,33813,33683,130,
송파구,잠실3동,0~4세,811,809,2,
송파구,잠실3동,5~9세,1607,1604,3,
송파구,잠실3동,10~14세,2130,2125,5,
송파구,잠실3동,15~19세,2022,2017,5,
송파구,잠실3동,20~24세,1742,1741,1,
송파구,잠실3동,25~29세,1575,1572,3,
송파구,잠실3동,30~34세,1539,1529,10,
송파구,잠실3동,35~39세,1910,1895,15,
송파구,잠실3동,40~44세,2988,2964,24,
송파구,잠실3동,45~49세,3071,3054,17,
송파구,잠실3동,50~54세,3077,3054,23,
송파구,잠실3동,55~59세,2480,2468,12,
송파구,잠실3동,60~64세,2234,2230,4,
송파구,잠실3동,65~69세,2290,2285,5,
송파구,잠실3동,70~74세,1838,1838,-,
송파구,잠실3동,75~79세,1368,1367,1,
송파구,잠실3동,80~84세,688,688,-,
송파구,잠실3동,85~89세,285,285,-,
송파구,잠실3동,90~94세,114,114,-,
송파구,잠실3동,95~99세,41,41,-,
송파구,잠실3동,100세 이상,3,3,-,
송파구,장지동,합계,30987,30814,173,
송파구,장지동,0~4세,1107,1106,1,
송파구,장지동,5~9세,1058,1057,1,
송파구,장지동,10~14세,1144,1141,3,
송파구,장지동,15~19세,1326,1324,2,
송파구,장지동,20~24세,1536,1532,4,
송파구,장지동,25~29세,2014,1997,17,
송파구,장지동,30~34세,2719,2691,28,
송파구,장지동,35~39세,2605,2569,36,
송파구,장지동,40~44세,2423,2402,21,
송파구,장지동,45~49세,2278,2267,11,
송파구,장지동,50~54세,2461,2445,16,
송파구,장지동,55~59세,2426,2410,16,
송파구,장지동,60~64세,2378,2370,8,
송파구,장지동,65~69세,2079,2075,4,
송파구,장지동,70~74세,1473,1469,4,
송파구,장지동,75~79세,935,934,1,
송파구,장지동,80~84세,588,588,-,
송파구,장지동,85~89세,284,284,-,
송파구,장지동,90~94세,120,120,-,
송파구,장지동,95~99세,28,28,-,
송파구,장지동,100세 이상,5,5,-,
송파구,위례동,합계,44940,44798,142,
송파구,위례동,0~4세,2291,2288,3,
송파구,위례동,5~9세,3616,3614,2,
송파구,위례동,10~14세,3555,3555,-,
송파구,위례동,15~19세,2841,2841,-,
송파구,위례동,20~24세,2046,2045,1,
송파구,위례동,25~29세,2057,2042,15,
송파구,위례동,30~34세,2748,2727,21,
송파구,위례동,35~39세,3779,3755,24,
송파구,위례동,40~44세,5081,5049,32,
송파구,위례동,45~49세,4316,4304,12,
송파구,위례동,50~54세,3547,3535,12,
송파구,위례동,55~59세,2641,2635,6,
송파구,위례동,60~64세,2185,2178,7,
송파구,위례동,65~69세,1764,1759,5,
송파구,위례동,70~74세,1073,1071,2,
송파구,위례동,75~79세,701,701,-,
송파구,위례동,80~84세,378,378,-,
송파구,위례동,85~89세,204,204,-,
송파구,위례동,90~94세,84,84,-,
송파구,위례동,95~99세,28,28,-,
송파구,위례동,100세 이상,5,5,-,
강동구,명일1동,합계,24852,24748,104,
강동구,명일1동,0~4세,870,869,1,
강동구,명일1동,5~9세,1014,1008,6,
강동구,명일1동,10~14세,1123,1123,-,
강동구,명일1동,15~19세,1142,1140,2,
강동구,명일1동,20~24세,1182,1177,5,
강동구,명일1동,25~29세,1373,1357,16,
강동구,명일1동,30~34세,1704,1690,14,
강동구,명일1동,35~39세,1871,1857,14,
강동구,명일1동,40~44세,2202,2189,13,
강동구,명일1동,45~49세,1915,1904,11,
강동구,명일1동,50~54세,2071,2062,9,
강동구,명일1동,55~59세,1773,1771,2,
강동구,명일1동,60~64세,1783,1779,4,
강동구,명일1동,65~69세,1839,1837,2,
강동구,명일1동,70~74세,1307,1305,2,
강동구,명일1동,75~79세,877,875,2,
강동구,명일1동,80~84세,468,468,-,
강동구,명일1동,85~89세,215,215,-,
강동구,명일1동,90~94세,89,89,-,
강동구,명일1동,95~99세,28,28,-,
강동구,명일1동,100세 이상,6,5,1,
강동구,명일2동,합계,16875,16802,73,
강동구,명일2동,0~4세,275,274,1,
강동구,명일2동,5~9세,639,639,-,
강동구,명일2동,10~14세,1242,1241,1,
강동구,명일2동,15~19세,1126,1126,-,
강동구,명일2동,20~24세,962,961,1,
강동구,명일2동,25~29세,997,981,16,
강동구,명일2동,30~34세,941,923,18,
강동구,명일2동,35~39세,874,869,5,
강동구,명일2동,40~44세,1383,1372,11,
강동구,명일2동,45~49세,1563,1556,7,
강동구,명일2동,50~54세,1511,1506,5,
강동구,명일2동,55~59세,1105,1104,1,
강동구,명일2동,60~64세,1141,1139,2,
강동구,명일2동,65~69세,1243,1241,2,
강동구,명일2동,70~74세,912,911,1,
강동구,명일2동,75~79세,514,514,-,
강동구,명일2동,80~84세,240,239,1,
강동구,명일2동,85~89세,121,121,-,
강동구,명일2동,90~94세,63,62,1,
강동구,명일2동,95~99세,20,20,-,
강동구,명일2동,100세 이상,3,3,-,
강동구,고덕1동,합계,23786,23711,75,
강동구,고덕1동,0~4세,502,500,2,
강동구,고덕1동,5~9세,1425,1424,1,
강동구,고덕1동,10~14세,2365,2362,3,
강동구,고덕1동,15~19세,1734,1734,-,
강동구,고덕1동,20~24세,947,945,2,
강동구,고덕1동,25~29세,923,914,9,
